Epoch,Training Loss,Validation Loss,Training Loss,Validation Loss,1 layer,2 layer,3 layer,4 layer,5 layer,12 layer,1 neuron,5 neuron,10 neuron,30 neuron
661,0.985396,1.071382,0.63065344,0.65816896,1.625370433,1.321896347,1.077117077,0.890893662,0.739514929,0.592352064,4.806454177,2.415912305,1.723005901,1.074794404
662,0.985812,1.007595,0.63091968,0.63789024,1.618941713,1.310753371,1.087402696,0.870722157,0.730177726,0.574101216,4.782561097,2.400751405,1.714394136,1.064292462
663,0.987234,0.981354,0.63182976,0.62618496,1.599086433,1.314069147,1.082455317,0.905564254,0.746851403,0.563566464,4.760528177,2.379807305,1.694266651,1.073442583
664,0.983652,1.194159,0.62953728,0.69689952,1.678050993,1.351640795,1.115312636,0.907450109,0.754360087,0.627209568,4.870325017,2.474188005,1.777085246,1.098325671
665,0.987811,1.023127,0.63219904,0.64350016,1.604501633,1.309201307,1.075761045,0.863808836,0.727847069,0.579150144,4.779750977,2.392126305,1.701407801,1.060702916
666,0.985879,1.028757,0.63096256,0.64468352,1.601134993,1.301307995,1.041846396,0.848277117,0.682621693,0.580215168,4.778851017,2.389993005,1.698349496,1.024095955
667,0.984442,0.957768,0.63004288,0.60443584,1.549137313,1.249709851,1.01456788,0.843254304,0.696603444,0.543992256,4.712204497,2.330670905,1.644520711,1.023416936
668,0.985274,1.064616,0.63057536,0.6559648,1.612516273,1.304413019,1.067130415,0.868504332,0.722003466,0.59036832,4.795022937,2.403769605,1.710329606,1.058356694
669,0.987021,0.986135,0.63169344,0.63084288,1.572844353,1.279875483,1.043900386,0.857120309,0.702896247,0.567758592,4.749665057,2.361254705,1.669946941,1.034567939
670,0.983868,1.006452,0.62967552,0.6369024,1.580753873,1.295003099,1.059202479,0.864161983,0.692529586,0.57321216,4.759279337,2.370016605,1.678069556,1.02802699
671,0.987851,1.007843,0.63222464,0.63862208,1.612323553,1.328258843,1.075807074,0.861045659,0.695636527,0.574759872,4.776383857,2.394353705,1.707831091,1.035379963
672,0.984754,1.071053,0.63024256,0.65785824,1.622209713,1.306567771,1.050054216,0.848043373,0.697234699,0.592072416,4.800163097,2.411186405,1.719453886,1.04002504
673,0.986,0.9787,0.63104,0.624032,1.576233473,1.287386779,1.063509423,0.886007538,0.736406031,0.5616288,4.742948737,2.359591105,1.672072881,1.061043046
674,0.985232,1.117817,0.63054848,0.67297568,1.652627153,1.346101723,1.080081378,0.900065102,0.746452082,0.605678112,4.829689257,2.441158205,1.749759916,1.085393307
675,0.986041,1.022388,0.63106624,0.64269728,1.618998753,1.311599003,1.050079202,0.854063362,0.699650689,0.578427552,4.782196657,2.400597705,1.714398491,1.039840092
676,0.98468,1.034272,0.6301952,0.64606464,1.607416113,1.323932891,1.091146312,0.91171705,0.73657364,0.581458176,4.779372697,2.393394405,1.703910686,1.067937793
677,0.986754,0.968539,0.63152256,0.61403616,1.569637633,1.293310107,1.067448085,0.855158468,0.696526775,0.552632544,4.728054977,2.348846305,1.664439801,1.026990681
678,0.9843,0.965885,0.629952,0.6122736,1.560525073,1.264020059,1.025216047,0.838172838,0.70813827,0.55104624,4.721336137,2.340930605,1.655626456,1.034696737
679,0.981368,0.968901,0.62807552,0.6161072,1.576608673,1.299286939,1.057029551,0.856423641,0.710338913,0.55449648,4.732811537,2.354710105,1.671134031,1.039213151
680,0.984659,0.983227,0.63018176,0.62880704,1.577201729,1.268961383,1.025169106,0.827335285,0.696268228,0.565926336,4.745407905,2.361304817,1.673227501,1.029275546
681,0.984001,1.0064,0.62976064,0.63692832,1.594373009,1.295898407,1.062718726,0.87297498,0.699979984,0.573235488,4.761714825,2.378043917,1.690290736,1.035592771
682,0.981565,1.021542,0.6282016,0.64099424,1.601088929,1.281271143,1.038216914,0.835773531,0.690618825,0.576894816,4.768738705,2.384913817,1.697045151,1.029477823
683,0.979192,1.027594,0.62668288,0.64217152,1.613716209,1.295772967,1.041418374,0.863934699,0.726347759,0.577954368,4.775829625,2.394772917,1.708980386,1.060032791
684,0.982846,1.025545,0.62902144,0.64268512,1.619279809,1.319023847,1.066819078,0.855055262,0.70004421,0.578416608,4.778725025,2.399002417,1.714210461,1.039835851
685,0.983199,0.967539,0.62924736,0.61421376,1.563058449,1.278446759,1.061957407,0.854765926,0.711412741,0.552792384,4.721742985,2.342400717,1.657894016,1.037610336
686,0.98206,0.968562,0.6285184,0.61556032,1.581855009,1.277884007,1.046707206,0.851765764,0.700612612,0.554004288,4.732087825,2.356971417,1.675634111,1.031884373
687,0.981852,1.00484,0.62838528,0.63574144,1.589886129,1.280708903,1.041767122,0.853013698,0.688010958,0.572167296,4.755884505,2.372885317,1.685635926,1.02498583
688,0.982547,1.021562,0.62883008,0.64131488,1.617309569,1.324247655,1.074598124,0.867678499,0.712942799,0.577183392,4.774769665,2.396039617,1.711992081,1.049562163
689,0.980037,0.959046,0.62722368,0.60707232,1.573317009,1.264253607,1.021402886,0.840722308,0.683377847,0.546365088,4.718130825,2.345723917,1.666418736,1.015847061
690,0.979201,1.248283,0.62668864,0.71279488,1.688489569,1.379991655,1.108793324,0.908634659,0.739307727,0.641515392,4.881039665,2.484764617,1.787558331,1.088399105
691,0.979024,1.059582,0.62657536,0.65235392,1.608698609,1.318558887,1.08484711,0.881877688,0.71430215,0.587118528,4.780303225,2.394500917,1.705149186,1.050341903
692,0.984781,0.986735,0.63025984,0.63088512,1.588279809,1.272223847,1.048179078,0.869343262,0.70707461,0.567796608,4.748225025,2.368252417,1.683272961,1.039310171
693,0.980456,0.971195,0.62749184,0.61860128,1.557845969,1.268276775,1.05142142,0.866337136,0.731869709,0.556741152,4.720324265,2.339085117,1.653155756,1.053312791
694,0.983109,0.985408,0.62918976,0.62992544,1.601420129,1.309936103,1.062348882,0.866679106,0.707343285,0.566932896,4.753035505,2.377227817,1.695372051,1.041320191
695,0.977227,0.96122,0.62542528,0.61005856,1.559003249,1.255202599,1.027762079,0.833809663,0.678247731,0.549052704,4.711560185,2.335281717,1.653072866,1.009654528
696,0.980603,0.95754,0.62758592,0.60544544,1.550640129,1.243312103,1.002649682,0.825719746,0.671375797,0.544900896,4.702365505,2.326502817,1.644605801,1.002401201
697,0.979559,1.001226,0.62691776,0.6338512,1.576495889,1.267196711,1.034557369,0.828445895,0.677956716,0.57046608,4.743299145,2.359897517,1.672346296,1.014344876
698,0.981044,0.997493,0.62786816,0.63313184,1.596026529,1.307621223,1.085696978,0.891757583,0.749006066,0.569818656,4.751945105,2.373985817,1.690516351,1.074002016
699,0.979246,0.953243,0.62671744,0.60175456,1.551699249,1.280559399,1.060447519,0.879958015,0.709966412,0.541579104,4.698004185,2.324851717,1.644987366,1.032943473
700,0.977995,1.058228,0.6259168,0.65159136,1.601786049,1.302628839,1.069303071,0.855442457,0.715153966,0.586432224,4.772484385,2.387135217,1.698123341,1.049550216
701,0.977763,1.008125,0.62576832,0.63548416,1.607928849,1.315943079,1.065154463,0.855323571,0.697458856,0.571935744,4.759048585,2.383488717,1.701818816,1.034664828
702,0.979683,1.001543,0.62699712,0.63399232,1.576287009,1.297429607,1.053943686,0.882354948,0.737083959,0.570593088,4.741335825,2.358811417,1.671918111,1.061429451
703,0.977717,0.976449,0.62573888,0.6245216,1.583466289,1.285573031,1.051258425,0.84300674,0.694805392,0.56206944,4.735054745,2.359260517,1.677414846,1.027696417
704,0.979359,1.003762,0.62678976,0.63459872,1.606593409,1.289274727,1.057019782,0.848815825,0.69065266,0.571138848,4.756295425,2.381444417,1.700306161,1.028811011
705,0.975002,0.985583,0.62400128,0.6273872,1.584031889,1.304425511,1.065940409,0.863952327,0.694361862,0.56464848,4.737403145,2.360717517,1.678203296,1.027632993
706,0.975699,0.988753,0.62444736,0.62862464,1.578719329,1.286175463,1.05054037,0.870032296,0.724425837,0.565762176,4.735584305,2.357151817,1.673327451,1.050971033
707,0.977456,0.975498,0.62557184,0.62369216,1.584836849,1.304269479,1.055815583,0.869052467,0.707641973,0.561322944,4.733310585,2.359073717,1.678396066,1.037928322
708,0.977495,0.993942,0.6255968,0.63085984,1.574254529,1.289403623,1.062322898,0.863458319,0.705166655,0.567773856,4.734787105,2.354520817,1.669321101,1.035037487
709,0.976653,0.956023,0.62505792,0.60525312,1.539697809,1.248958247,1.014766598,0.843013278,0.695210622,0.544727808,4.691502025,2.315599917,1.633673336,1.019288481
710,0.976307,0.992712,0.62483648,0.63008608,1.572380769,1.296304615,1.053043692,0.860834954,0.708667963,0.567077472,4.732276465,2.352328617,1.667367731,1.037400094
711,0.975246,0.967856,0.62415744,0.61706304,1.553607729,1.244086183,1.021668946,0.822535157,0.658428126,0.555356736,4.709466905,2.331537317,1.648090126,0.993049964
712,0.976949,1.034516,0.62524736,0.6436688,1.588463489,1.282770791,1.058216633,0.877373306,0.737498645,0.57930192,4.753100545,2.370782017,1.684043121,1.064155319
713,0.976986,0.969836,0.62527104,0.61840704,1.580651729,1.272121383,1.020497106,0.819597685,0.663278148,0.556566336,4.723532905,2.352092317,1.673511876,1.001040982
714,0.978613,0.987092,0.62631232,0.6290256,1.565920289,1.282736231,1.031388985,0.835511188,0.70120895,0.56612304,4.726385745,2.346153017,1.660978471,1.030197763
715,0.976922,0.968739,0.62523008,0.6173744,1.587319089,1.296655271,1.042124217,0.842499373,0.687599499,0.55563696,4.725033945,2.356176517,1.679533446,1.021314903
716,0.977289,0.982724,0.62546496,0.62720416,1.590198849,1.296959079,1.051167263,0.861733811,0.713787048,0.564483744,4.735903585,2.363051217,1.683411941,1.043639882
717,0.97319,0.981881,0.6228416,0.62562272,1.581667409,1.304933927,1.055947142,0.868357713,0.714686171,0.563060448,4.729656425,2.355661917,1.675166036,1.04288132
718,0.972177,0.952503,0.62219328,0.60330624,1.563200929,1.280560743,1.029248594,0.826998875,0.6983991,0.542975616,4.697706705,2.330453817,1.655014151,1.024810043
719,0.973566,1.042849,0.62308224,0.6452528,1.614997489,1.321197991,1.058558393,0.851246714,0.687397371,0.58072752,4.765151545,2.390074517,1.708766746,1.0279328
720,0.973181,1.031091,0.62283584,0.64136704,1.572645494,1.285716395,1.050573116,0.847658493,0.701726794,0.577230336,4.739689787,2.356167641,1.668526031,1.032614963
721,0.97505,0.968711,0.624032,0.61794656,1.579875014,1.282700011,1.044160009,0.865328007,0.702262406,0.556151904,4.719484067,2.349679541,1.672326146,1.031745833
722,0.974815,1.010546,0.6238816,0.63531552,1.590693974,1.307755179,1.077004144,0.865203315,0.707362652,0.571783968,4.741862507,2.366278241,1.684590041,1.03914577
723,0.971179,1.120015,0.62155456,0.66918208,1.621610534,1.309288427,1.064230742,0.865384594,0.692707675,0.602263872,4.790787347,2.406198941,1.717757636,1.035405928
724,0.971266,1.004169,0.62161024,0.6321392,1.563617654,1.270494123,1.024395299,0.849916239,0.713132991,0.56892528,4.724348027,2.343982841,1.658708951,1.039302961
725,0.974936,0.983157,0.62395904,0.62658976,1.564718214,1.252974571,1.033179657,0.864943726,0.697554981,0.563930784,4.718948867,2.341833541,1.658997046,1.026410693
726,0.974709,1.016977,0.62381376,0.63733952,1.574517974,1.279614379,1.050491504,0.874793203,0.707034562,0.573605568,4.734198507,2.354358241,1.669478041,1.036499298
727,0.973213,1.014104,0.62285632,0.63594144,1.572169894,1.292135915,1.056108732,0.880486986,0.729589589,0.572347296,4.731226387,2.351698141,1.667051956,1.054011299
728,0.972839,0.986372,0.62261696,0.62694752,1.582225974,1.285780779,1.055024624,0.871219699,0.730975759,0.564252768,4.726860507,2.354543241,1.675305291,1.055689255
729,0.972285,1.00029,0.6222624,0.631224,1.562752454,1.260601963,1.041681571,0.857745257,0.700996205,0.5681016,4.721000227,2.341876341,1.657533426,1.029172232
730,0.974653,0.98099,0.62377792,0.62580576,1.581184214,1.302947371,1.064357897,0.855886318,0.701909054,0.563225184,4.724397867,2.352791041,1.674085921,1.032085451
731,0.970319,0.993188,0.62100416,0.62832224,1.578350694,1.277880555,1.051504444,0.863203555,0.696162844,0.565490016,4.725097587,2.351724141,1.671694056,1.027275103
732,0.970562,1.00342,0.62115968,0.63167424,1.576352694,1.294282155,1.064225724,0.873380579,0.737104464,0.568506816,4.727050587,2.351701641,1.670189931,1.060023899
733,0.970787,0.953578,0.62130368,0.60478304,1.570111494,1.280089195,1.043271356,0.834617085,0.704493668,0.544304736,4.696638787,2.333375141,1.660927406,1.030269963
734,0.972002,1.047031,0.62208128,0.64609056,1.602069014,1.306455211,1.057164169,0.862931335,0.716745068,0.581481504,4.753525067,2.377797041,1.696001021,1.048955463
735,0.97127,1.005745,0.6216128,0.6326448,1.577673254,1.278938603,1.041150883,0.858920706,0.724336565,0.56938032,4.727481427,2.352577341,1.671399276,1.04998472
736,0.969024,0.994538,0.62017536,0.62833984,1.576818294,1.298254635,1.058603708,0.875282967,0.721026373,0.565505856,4.722348987,2.349583641,1.670009631,1.046737827
737,0.969534,0.939868,0.62050176,0.5920224,1.521150854,1.222920683,0.988736547,0.798589237,0.65287139,0.53282016,4.657797827,2.289474341,1.613231726,0.98019198
738,0.970474,0.973267,0.62110336,0.62199712,1.558175574,1.247340459,1.007872368,0.816697894,0.683758315,0.559797408,4.705884907,2.332030241,1.651639241,1.0134127
739,0.968765,1.050187,0.6200096,0.64606464,1.579293094,1.275834475,1.02266758,0.834934064,0.669147251,0.581458176,4.740111187,2.359702141,1.674395356,1.007258229
740,0.968615,0.985755,0.6199136,0.6253984,1.560076854,1.275661483,1.036929187,0.842343349,0.68507468,0.56285856,4.709436827,2.334756841,1.653746851,1.015011112
741,0.970733,0.957748,0.62126912,0.60880352,1.540531974,1.248825579,1.010260464,0.820608371,0.663686697,0.547923168,4.682669507,2.311600741,1.633299166,0.993269506
742,0.966858,0.954618,0.61878912,0.60703872,1.548617174,1.254493739,1.039994992,0.856395993,0.722316795,0.546334848,4.684547307,2.316582241,1.640608441,1.041169884
743,0.969003,1.017964,0.62016192,0.63582944,1.577257894,1.265806315,1.013045052,0.834036042,0.672828833,0.572246496,4.727258387,2.352258141,1.671007956,1.008714695
744,0.967438,0.988853,0.61916032,0.62601312,1.576491574,1.270793259,1.043034608,0.848827686,0.717862149,0.563411808,4.716658907,2.346575241,1.669012491,1.043604767
745,0.973385,0.99969,0.6229664,0.631384,1.567712454,1.286169963,1.058135971,0.847708777,0.715367021,0.5682456,4.717240227,2.342476341,1.661403426,1.040788885
746,0.966808,1.051756,0.61875712,0.64594048,1.576118934,1.276095147,1.048476118,0.871180894,0.705744715,0.581346432,4.735599947,2.355859441,1.671054061,1.03576766
747,0.965815,0.961507,0.6181216,0.61398592,1.576414374,1.266731499,1.0421852,0.85374816,0.710198528,0.552587328,4.703393107,2.339903741,1.667286716,1.036139571
748,0.966936,1.096009,0.61883904,0.6601424,1.616020854,1.327616683,1.081293347,0.867834677,0.733467742,0.59412816,4.768952827,2.392486841,1.710137351,1.065271562
749,0.967364,1.030506,0.61911296,0.6393184,1.569046854,1.286837483,1.044269987,0.841015989,0.698412792,0.57538656,4.724241827,2.346644341,1.663446226,1.028059102
750,0.967972,1.044812,0.61950208,0.64409088,1.606869334,1.321495467,1.073196374,0.893357099,0.716285679,0.579681792,4.747525547,2.377197441,1.699451361,1.048468031
751,0.968002,0.965391,0.61952128,0.61701472,1.563243174,1.252194539,1.019755632,0.851804505,0.691043604,0.555313248,4.698236307,2.330739741,1.655117316,1.018982831
752,0.966311,0.978806,0.61843904,0.62243744,1.560515894,1.262812715,1.018650172,0.835320138,0.70185611,0.560193696,4.701895387,2.331205641,1.653188331,1.027726016
753,0.967468,1.027128,0.61917952,0.63827072,1.591799174,1.277439339,1.030751472,0.838601177,0.678480942,0.574443648,4.732970307,2.362384741,1.684445566,1.015261702
754,0.966619,1.032297,0.61863616,0.63965312,1.598631574,1.311305259,1.088644208,0.872515366,0.708812293,0.575687808,4.737368907,2.368000241,1.690973741,1.040649883
755,0.968933,0.956579,0.62011712,0.60825728,1.544285734,1.239828587,1.01666287,0.842930296,0.693544237,0.547431552,4.678400147,2.311342941,1.636050036,1.017103978
756,0.966109,0.948183,0.61830976,0.6011008,1.532179254,1.241743403,1.007794723,0.814635778,0.668508623,0.54099072,4.664790427,2.298484841,1.623755651,0.994503867
757,0.965909,0.949257,0.61818176,0.60219584,1.552724294,1.255779435,1.043023548,0.836018839,0.679615071,0.541976256,4.675757987,2.314241141,1.643103506,1.006540285
758,0.965851,0.952752,0.61814464,0.6055696,1.530348054,1.251078443,1.028462755,0.846370204,0.693496163,0.54501264,4.667543627,2.298945841,1.622497501,1.014586099
759,0.966648,1.029966,0.61865472,0.63891648,1.585944934,1.286755947,1.068604758,0.860483806,0.728387045,0.575024832,4.728288947,2.357116941,1.678737936,1.054133024
760,0.96369,1.131606,0.6167616,0.67049472,1.609483054,1.327186443,1.062549154,0.888039323,0.713631459,0.603445248,4.771236247,2.390359651,1.704702203,1.048977097
761,0.965405,0.950667,0.6178592,0.60371072,1.563349054,1.262679243,1.013743394,0.831794715,0.686635772,0.543339648,4.680985247,2.322167151,1.653053578,1.013742048
762,0.96591,0.929454,0.6181824,0.58318464,1.536672974,1.233338379,1.001870703,0.812296563,0.66623725,0.524866176,4.646721127,2.291697051,1.625428993,0.99132921
763,0.962514,0.964472,0.61600896,0.61663552,1.575973854,1.276379083,1.027103266,0.857682613,0.69974609,0.554971968,4.699422447,2.337698151,1.666404928,1.027336502
764,0.966016,1.013786,0.61825024,0.63353664,1.579524974,1.270819979,1.023855983,0.826284787,0.677427829,0.570182976,4.717699127,2.348612051,1.671796743,1.011664673
765,0.962505,0.987088,0.6160032,0.62386976,1.563708094,1.253366475,1.02509318,0.834474544,0.691579635,0.561482784,4.699723807,2.331715951,1.655710058,1.019606898
766,0.966552,0.993222,0.61859328,0.62712768,1.548016014,1.278012811,1.045610249,0.853288199,0.692630559,0.564414912,4.694735687,2.321375851,1.641355973,1.018379617
767,0.966745,1.035032,0.6187168,0.64056864,1.574906974,1.265925579,1.039140463,0.846512371,0.710009896,0.576511776,4.721222127,2.348064551,1.668196368,1.037620827
768,0.964625,0.98951,0.61736,0.6253232,1.584711534,1.299769227,1.065815382,0.868652305,0.728121844,0.56279088,4.710478967,2.347595251,1.675432463,1.052016525
769,0.961273,1.014919,0.61521472,0.63238144,1.570419774,1.295535819,1.060028655,0.884422924,0.741138339,0.569143296,4.709991327,2.340205551,1.662866218,1.060951781
770,0.962949,0.936268,0.61628736,0.5906736,1.526161934,1.222529547,0.978823638,0.79465891,0.644527128,0.53160624,4.645754567,2.285958251,1.616111013,0.972813353
771,0.963821,0.92167,0.61684544,0.57638048,1.507718814,1.231775051,1.002220041,0.834176033,0.700940826,0.518742432,4.621839887,2.264779351,1.596983948,1.013708531
